EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2013-07-27,62,215.61.118.60,5,Operative zero tolerance knowledgebase,1280,optimize,0,0
2013-07-13,10,145.95.24.10,14,Cross-group impactful alliance,1536,drive,0,0
2013-07-09,10,162.253.187.252,17,Phased next generation intranet,1366,incubate,0,0
2013-07-18,44,110.201.89.223,17,,1920,optimize,0,0
2013-07-01,25,216.178.231.8,3,Reactive asymmetric software,1366,deliver,0,0
2013-07-09,10,34.52.118.254,8,Implemented neutral attitude,1920,deliver,0,0
2013-07-12,62,170.67.17.16,7,Advanced bandwidth-monitored system engine,1440,morph,0,0
2013-07-23,62,205.73.123.47,15,Integrated 4thgeneration contingency,1536,disintermediate,0,0
2013-07-10,44,84.91.169.15,6,Profound transitional projection,1280,reinvent,0,0
2013-07-03,62,69.163.225.184,4,,1920,redefine,0,0
2013-07-21,44,172.151.215.31,2,Cross-group directional groupware,1366,disintermediate,1,0
2013-07-09,10,167.9.8.21,17,,1536,expedite,0,0
2013-07-22,62,205.124.173.249,8,Integrated bandwidth-monitored moratorium,1920,incentivize,0,0
2013-07-29,62,202.99.93.238,8,Adaptive system-worthy groupware,1536,morph,0,0
2013-07-09,25,156.43.217.179,6,Innovative multi-tasking collaboration,1536,benchmark,0,0
2013-07-24,62,33.198.12.80,2,Exclusive systematic process improvement,1366,synthesize,0,0
2013-07-12,25,169.62.93.238,18,Inverse well-modulated budgetary management,1280,engineer,0,0
2013-07-02,99,83.204.77.86,15,Object-based user-facing throughput,1366,engineer,0,0
2013-07-29,25,222.197.208.106,11,Networked user-facing hardware,1366,re-contextualize,0,0
2013-07-28,10,101.170.67.110,11,Digitized high-level complexity,1440,e-enable,0,0
2013-07-27,99,59.20.58.11,16,Mandatory fault-tolerant leverage,1366,target,0,0
2013-07-13,10,186.34.130.233,14,Expanded heuristic info-mediaries,1366,incentivize,0,0
2013-07-06,25,84.37.0.23,11,,1440,exploit,0,0
2013-07-05,99,103.122.191.236,12,Down-sized solution-oriented monitoring,1366,benchmark,0,0
2013-07-19,25,27.136.222.17,4,Monitored fresh-thinking solution,1280,empower,0,0
2013-07-24,25,11.129.240.148,8,Business-focused asymmetric moratorium,1440,benchmark,1,0
2013-07-26,10,47.151.127.157,14,Networked next generation website,1280,exploit,0,0
2013-07-20,44,218.234.172.57,8,Grass-roots context-sensitive flexibility,1440,cultivate,0,0
2013-07-17,25,17.153.160.148,10,Polarized fresh-thinking middleware,1366,redefine,0,0
2013-07-29,10,65.167.226.15,4,Open-architected multi-tasking database,1280,grow,0,0
2013-07-28,62,109.156.74.106,5,Monitored multi-tasking Local Area Network,1536,generate,0,0
2013-07-29,10,109.207.190.175,18,Organized bifurcated flexibility,1440,streamline,0,0
2013-07-07,25,24.195.116.225,5,Diverse 3rdgeneration data-warehouse,1536,re-contextualize,0,0
2013-07-22,62,89.76.201.211,11,,1536,disintermediate,0,0
2013-07-26,62,157.148.13.58,1,Down-sized analyzing complexity,1440,iterate,0,0
2013-07-06,62,168.204.148.173,14,Advanced asynchronous budgetary management,1920,matrix,0,0
2013-07-28,99,57.54.222.252,14,Monitored explicit throughput,1280,revolutionize,0,0
2013-07-01,99,155.129.228.245,4,Face-to-face mobile neural-net,1440,streamline,0,0
2013-07-02,44,27.136.222.17,18,Team-oriented bi-directional paradigm,1280,architect,1,0
2013-07-12,10,162.218.103.254,18,,1280,re-contextualize,0,0
2013-07-08,44,131.183.18.82,6,Robust 5thgeneration installation,1536,reinvent,0,0
2013-07-06,99,68.69.204.217,7,De-engineered actuating system engine,1920,cultivate,0,1
2013-07-24,62,84.205.71.202,4,,1440,envisioneer,0,0
2013-07-25,62,148.225.94.232,4,Organized national strategy,1280,deploy,0,0
2013-07-08,10,98.185.155.146,5,Down-sized asynchronous application,1920,productize,0,0
2013-07-25,44,97.236.57.131,4,Polarized intangible collaboration,1920,revolutionize,0,0
2013-07-14,44,12.211.130.201,17,Organized optimizing implementation,1440,facilitate,0,0
2013-07-23,10,27.122.172.72,14,Synergistic motivating orchestration,1920,maximize,0,0
2013-07-14,25,208.61.112.248,19,Polarized fault-tolerant migration,1280,architect,0,0
2013-07-21,25,21.20.107.147,4,Customizable upward-trending throughput,1536,redefine,0,0
2013-07-22,62,95.225.207.184,8,Profit-focused human-resource groupware,1536,evolve,1,0
2013-07-21,62,174.8.216.10,14,Innovative background synergy,1366,reinvent,0,0
2013-07-25,44,152.241.173.70,16,,1366,deliver,0,0
2013-07-08,25,78.3.226.243,2,,1536,reinvent,1,1
2013-07-23,10,151.71.95.208,8,Synchronized disintermediate support,1440,re-contextualize,0,0
2013-07-19,44,186.74.202.224,5,Re-contextualized logistical collaboration,1440,generate,0,0
2013-07-03,62,33.102.164.220,11,,1366,empower,1,0
2013-07-13,10,32.4.120.166,6,Optimized logistical project,1536,brand,0,0
2013-07-07,10,65.251.235.217,2,,1920,cultivate,0,0
2013-07-25,62,119.39.140.141,10,Fully-configurable neutral time-frame,1366,strategize,0,0
2013-07-04,25,156.94.190.172,17,Balanced user-facing system engine,1536,cultivate,0,0
2013-07-20,44,123.186.195.218,9,,1536,matrix,0,0
2013-07-08,62,166.73.244.76,3,Fundamental stable parallelism,1366,integrate,0,0
2013-07-11,44,187.140.8.97,13,Total system-worthy product,1280,generate,1,0
2013-07-01,44,145.223.33.67,5,Exclusive multi-state software,1280,embrace,0,1
2013-07-20,10,176.207.10.175,17,Networked holistic utilization,1280,disintermediate,0,0
2013-07-04,62,73.240.223.171,8,Focused clear-thinking system engine,1920,seize,1,0
2013-07-11,62,116.245.221.135,12,Ameliorated 24hour data-warehouse,1440,grow,0,0
2013-07-26,62,32.4.120.166,19,Reduced needs-based system engine,1440,incubate,0,0
2013-07-25,25,29.136.209.205,18,Centralized zero-defect hub,1366,incubate,1,0
2013-07-17,44,17.153.160.148,12,Up-sized asynchronous solution,1440,engineer,0,0
2013-07-06,99,53.63.110.36,3,Cross-group optimizing benchmark,1280,expedite,0,0
2013-07-21,62,71.129.197.49,3,Proactive impactful superstructure,1440,whiteboard,0,0
2013-07-05,44,25.23.188.230,11,,1366,disintermediate,0,0
2013-07-17,44,220.180.190.135,19,Programmable intermediate strategy,1920,transition,0,0
2013-07-14,44,89.241.1.118,2,Upgradable scalable model,1280,redefine,0,0
2013-07-14,25,163.209.84.175,13,Business-focused background database,1440,implement,0,0
2013-07-30,10,210.101.162.143,15,User-friendly real-time installation,1920,generate,0,0
2013-07-23,62,32.63.254.135,17,Enterprise-wide client-server customer loyalty,1366,facilitate,0,0
2013-07-24,25,145.48.51.33,6,Quality-focused systematic knowledge user,1440,orchestrate,0,0
2013-07-11,62,47.151.127.157,9,,1536,orchestrate,0,0
2013-07-24,10,118.42.200.195,6,Up-sized leadingedge system engine,1366,deploy,0,0
2013-07-13,44,55.186.120.53,13,Multi-lateral value-added parallelism,1920,re-intermediate,0,0
2013-07-04,99,13.159.19.76,2,Public-key national matrices,1536,utilize,0,0
2013-07-07,25,51.80.215.14,6,Object-based optimal ability,1280,harness,1,0
2013-07-27,25,143.199.61.247,6,Mandatory composite leverage,1536,generate,1,0
2013-07-07,10,106.163.76.142,7,Triple-buffered multi-state process improvement,1280,enable,0,0
2013-07-21,44,168.244.190.32,7,,1280,aggregate,0,0
2013-07-09,62,149.131.153.167,14,Self-enabling user-facing portal,1280,engage,0,0
2013-07-03,62,105.227.244.213,16,Programmable 24hour flexibility,1280,visualize,0,0
2013-07-15,10,32.245.106.90,3,Re-contextualized holistic throughput,1366,incubate,0,0
2013-07-10,62,104.175.53.14,19,Cross-platform 24hour projection,1366,leverage,0,0
2013-07-15,10,125.157.138.174,11,Sharable encompassing instruction set,1920,benchmark,0,0
2013-07-30,62,163.7.55.23,11,Organized system-worthy methodology,1920,deploy,1,0
2013-07-22,44,188.204.109.201,2,Reactive real-time knowledgebase,1920,engage,1,0
2013-07-16,10,129.120.186.18,3,Robust disintermediate monitoring,1366,expedite,0,0
2013-07-04,10,93.250.197.55,5,Polarized radical policy,1280,engineer,1,0
2013-07-05,44,51.162.167.3,5,,1280,innovate,0,0
2013-07-30,62,88.80.62.54,2,Multi-tiered user-facing instruction set,1920,syndicate,0,1
2013-07-28,25,72.219.126.83,16,Quality-focused composite projection,1366,whiteboard,0,0
2013-07-11,44,47.151.127.157,11,Configurable real-time Local Area Network,1536,benchmark,0,0
2013-07-28,62,141.164.143.122,15,Polarized next generation data-warehouse,1280,optimize,0,0
2013-07-27,62,178.182.105.153,19,Function-based homogeneous functionalities,1440,streamline,0,0
2013-07-23,10,84.164.113.40,18,,1280,maximize,1,0
2013-07-25,99,183.56.65.203,4,Programmable didactic website,1366,unleash,0,0
2013-07-07,99,186.100.216.56,17,Pre-emptive upward-trending encryption,1280,cultivate,0,0
2013-07-05,62,163.7.55.23,10,,1440,aggregate,0,0
2013-07-08,62,161.88.153.56,4,Decentralized next generation service-desk,1536,disintermediate,1,0
2013-07-19,10,14.232.27.176,11,,1536,enable,0,0
2013-07-03,10,92.160.249.22,14,Decentralized stable Graphical User Interface,1440,monetize,0,0
2013-07-30,44,16.67.191.70,7,Extended clear-thinking middleware,1440,empower,0,0
2013-07-15,10,179.63.29.90,2,Switchable grid-enabled monitoring,1536,maximize,0,0
2013-07-28,62,173.234.199.169,19,,1536,aggregate,0,0
2013-07-17,25,57.54.222.252,8,Configurable scalable solution,1280,incubate,0,0
2013-07-13,44,106.200.155.102,19,Decentralized disintermediate policy,1440,exploit,0,0
2013-07-08,62,47.234.172.166,15,Persistent attitude-oriented structure,1366,innovate,0,0
2013-07-03,25,100.237.63.36,8,Innovative analyzing hardware,1440,utilize,0,0
2013-07-09,62,201.105.152.30,10,Switchable context-sensitive workforce,1280,cultivate,0,0
2013-07-06,25,174.50.183.134,8,Configurable multimedia knowledge user,1440,redefine,0,0
2013-07-07,62,101.146.146.145,2,,1280,cultivate,0,0
2013-07-16,10,29.130.18.111,6,,1536,engineer,0,0
2013-07-24,25,202.69.150.63,4,,1536,empower,0,0
2013-07-13,10,74.132.1.5,12,,1366,syndicate,0,0
2013-07-20,10,205.117.182.234,2,,1280,implement,1,0
2013-07-06,62,124.169.17.81,6,Devolved web-enabled orchestration,1366,aggregate,0,0
2013-07-26,99,164.153.17.79,15,,1280,aggregate,0,0
2013-07-17,62,93.119.66.49,9,Optional national focus group,1366,scale,1,0
2013-07-18,25,55.162.103.9,12,Ergonomic fresh-thinking core,1280,exploit,0,0
2013-07-11,10,151.126.144.239,2,Horizontal high-level forecast,1440,target,0,0
2013-07-08,10,78.3.226.243,13,Implemented multi-tasking algorithm,1280,incentivize,0,0
2013-07-15,99,156.43.217.179,19,Visionary disintermediate open architecture,1920,revolutionize,0,0
2013-07-28,10,64.18.130.56,15,Adaptive impactful capability,1280,leverage,0,0
2013-07-23,10,130.237.253.42,14,Grass-roots systemic hub,1366,cultivate,0,0
2013-07-25,99,68.38.88.86,4,Polarized hybrid model,1440,redefine,0,0
2013-07-27,25,38.243.153.138,11,,1536,disintermediate,1,1
2013-07-29,10,45.247.235.104,19,Vision-oriented bandwidth-monitored middleware,1920,deliver,0,0
2013-07-27,10,180.218.16.0,10,Customizable uniform project,1920,transform,0,0
2013-07-07,62,188.22.38.68,18,Reverse-engineered impactful function,1920,harness,0,0
2013-07-31,44,102.44.209.135,8,Multi-channeled real-time migration,1280,strategize,0,0
2013-07-20,99,83.121.127.25,3,Profound needs-based service-desk,1366,reinvent,0,0
2013-07-15,62,169.198.162.146,14,Secured optimizing infrastructure,1440,re-contextualize,0,0
2013-07-04,25,92.160.249.22,12,Re-engineered 5thgeneration architecture,1366,morph,0,0
2013-07-10,25,184.185.246.110,11,,1366,productize,0,0
2013-07-29,10,110.107.13.182,14,Innovative homogeneous focus group,1536,innovate,0,0
2013-07-29,62,160.253.140.35,12,,1440,target,0,0
2013-07-02,25,150.170.164.62,9,Virtual real-time moderator,1440,grow,0,0
2013-07-23,10,118.54.107.76,7,Adaptive methodical customer loyalty,1440,optimize,0,0
2013-07-11,62,98.7.133.253,10,Assimilated transitional standardization,1440,visualize,0,0
2013-07-12,44,70.193.196.198,1,Polarized global archive,1280,revolutionize,0,0
2013-07-26,62,155.47.176.204,16,Fully-configurable 6thgeneration capacity,1440,enhance,0,0
2013-07-13,99,152.163.86.7,16,Re-contextualized motivating projection,1366,redefine,0,0
2013-07-15,44,120.231.211.226,18,Adaptive coherent functionalities,1366,orchestrate,0,0
2013-07-05,10,151.71.95.208,5,Managed upward-trending capacity,1440,scale,0,0
2013-07-19,10,67.223.247.43,8,Grass-roots optimizing toolset,1920,synergize,0,0
2013-07-29,62,176.155.64.238,7,Implemented mission-critical protocol,1536,monetize,0,0
2013-07-18,62,25.23.188.230,14,,1536,monetize,0,0
2013-07-31,44,186.34.130.233,10,Pre-emptive system-worthy solution,1536,incentivize,0,0
2013-07-14,25,215.243.19.62,11,Business-focused secondary complexity,1366,enable,0,0
2013-07-19,10,210.143.171.249,13,,1366,iterate,0,0
2013-07-22,44,18.4.62.85,1,Multi-layered heuristic extranet,1366,enhance,0,0
2013-07-29,10,170.165.207.76,14,Configurable discrete hardware,1536,architect,1,0
2013-07-26,10,194.30.250.48,8,Visionary secondary hardware,1920,revolutionize,0,0
2013-07-01,10,119.204.221.209,9,,1536,matrix,0,0
2013-07-12,10,56.254.23.16,8,Compatible clear-thinking instruction set,1536,scale,1,0
2013-07-09,25,198.220.53.242,12,Managed global secured line,1280,orchestrate,0,0
2013-07-16,44,141.116.174.47,12,,1920,repurpose,0,0
2013-07-08,62,199.0.204.220,3,Balanced stable data-warehouse,1536,embrace,0,0
2013-07-09,10,22.196.212.120,18,Customer-focused neutral emulation,1366,facilitate,0,0
2013-07-31,44,171.6.102.203,12,Assimilated secondary success,1920,maximize,0,0
2013-07-17,62,204.46.211.210,8,Balanced impactful software,1920,incentivize,0,0
2013-07-20,10,136.169.42.27,4,,1536,harness,0,0
2013-07-21,44,208.149.178.66,19,Synergistic encompassing forecast,1440,incubate,0,0
2013-07-11,44,72.201.188.15,17,,1280,generate,0,0
2013-07-13,44,107.97.131.193,5,Future-proofed logistical protocol,1440,seize,0,0
2013-07-04,99,49.130.179.188,17,,1366,engage,0,0
2013-07-05,62,33.17.189.21,8,,1440,whiteboard,0,0
2013-07-23,25,58.137.212.89,17,Customizable clear-thinking productivity,1280,transition,0,0
2013-07-18,25,31.201.4.140,11,,1280,optimize,1,0
2013-07-05,62,187.159.191.104,16,Team-oriented heuristic middleware,1536,generate,0,0
2013-07-31,25,18.60.211.186,6,Persistent logistical array,1280,generate,0,0
2013-07-25,10,101.89.14.105,10,Exclusive well-modulated paradigm,1280,iterate,0,0
2013-07-05,25,79.86.228.69,7,Stand-alone 24/7 projection,1366,grow,1,0
2013-07-04,99,167.110.252.11,9,Enterprise-wide even-keeled migration,1366,synthesize,1,0
2013-07-10,62,182.34.52.50,2,Optional optimizing service-desk,1536,disintermediate,1,0
2013-07-31,25,137.91.98.68,13,Triple-buffered eco-centric policy,1280,integrate,1,0
2013-07-25,62,86.14.202.135,6,Total high-level frame,1440,disintermediate,0,0
2013-07-02,62,92.160.249.22,17,Progressive bottom-line database,1366,strategize,0,0
2013-07-19,62,3.66.115.121,13,Multi-channeled encompassing throughput,1536,expedite,1,0
2013-07-13,10,211.85.144.14,15,,1920,maximize,0,0
2013-07-30,25,72.130.235.169,13,Face-to-face regional hub,1920,incentivize,0,0
2013-07-15,62,24.195.116.225,9,Open-architected impactful leverage,1440,maximize,0,0
2013-07-24,10,160.124.165.120,14,Business-focused discrete policy,1536,generate,0,0
2013-07-15,10,115.236.47.175,17,Multi-lateral value-added paradigm,1366,utilize,0,0
2013-07-19,10,24.195.116.225,13,Pre-emptive well-modulated analyzer,1366,optimize,0,0
2013-07-07,25,63.172.99.154,17,Proactive attitude-oriented encryption,1920,architect,0,0
2013-07-22,62,192.142.189.21,1,,1536,orchestrate,0,0
2013-07-15,10,129.1.170.86,1,Focused value-added leverage,1536,re-intermediate,0,0
2013-07-13,25,22.247.138.75,18,De-engineered bandwidth-monitored benchmark,1920,facilitate,0,0
2013-07-03,44,101.89.14.105,13,Function-based motivating encryption,1440,incubate,0,0
2013-07-25,44,55.252.111.89,2,Self-enabling client-driven approach,1280,leverage,0,0
2013-07-23,44,149.205.35.64,15,,1920,cultivate,0,0
2013-07-22,10,134.236.23.108,12,Robust hybrid methodology,1536,innovate,0,0
2013-07-01,99,3.128.239.148,12,Business-focused asynchronous matrix,1440,matrix,0,0
2013-07-17,44,112.188.39.101,15,,1280,facilitate,0,0
2013-07-12,62,138.65.1.98,18,Ameliorated logistical database,1920,utilize,0,0
2013-07-17,62,200.201.37.119,17,,1280,utilize,0,0
2013-07-04,25,212.66.61.161,6,Front-line optimal implementation,1440,unleash,0,0
2013-07-07,10,120.56.200.17,13,Universal global infrastructure,1440,harness,0,0
2013-07-12,25,79.222.0.209,6,Enterprise-wide maximized challenge,1440,envisioneer,0,0
2013-07-27,44,3.43.181.121,16,,1280,generate,0,0
2013-07-28,44,113.35.247.117,7,,1920,seize,0,0
2013-07-04,62,39.199.153.6,5,Customer-focused methodical instruction set,1536,deploy,0,0
2013-07-13,62,141.63.135.205,3,Multi-lateral foreground service-desk,1536,unleash,1,0
2013-07-31,44,38.48.203.132,12,Triple-buffered mission-critical adapter,1440,redefine,1,0
2013-07-26,10,130.237.253.42,11,Face-to-face client-server capability,1440,transition,0,0
2013-07-15,10,11.120.78.17,3,,1536,matrix,0,0
2013-07-01,62,142.197.250.36,16,Open-source reciprocal complexity,1440,enhance,0,0
2013-07-07,99,219.47.241.90,3,Business-focused 4thgeneration methodology,1536,transition,0,0
2013-07-25,62,4.117.210.0,5,Virtual transitional hierarchy,1280,whiteboard,0,0
2013-07-06,62,201.105.152.30,8,,1920,unleash,1,0
2013-07-14,62,41.16.74.133,4,Assimilated cohesive analyzer,1536,aggregate,0,0
2013-07-08,99,180.253.88.4,2,,1366,enable,0,0
2013-07-22,44,32.246.91.122,11,Decentralized maximized hardware,1440,e-enable,0,0
2013-07-11,44,15.38.160.226,4,Networked static data-warehouse,1440,matrix,0,0
2013-07-03,99,168.244.190.32,19,,1280,generate,1,0
2013-07-28,99,175.38.3.206,14,Function-based 3rdgeneration help-desk,1280,orchestrate,0,0
2013-07-01,25,46.160.186.9,17,Object-based neutral alliance,1280,incentivize,1,1
2013-07-28,10,176.207.10.175,7,Proactive non-volatile collaboration,1536,incubate,0,0
2013-07-01,99,92.175.160.139,11,Distributed zero tolerance workforce,1440,disintermediate,1,0
2013-07-24,10,172.151.215.31,16,,1280,aggregate,0,0
2013-07-06,10,210.101.162.143,7,Multi-channeled exuding alliance,1280,iterate,0,0
2013-07-25,62,184.216.248.138,8,Adaptive content-based knowledgebase,1280,exploit,0,0
2013-07-24,44,149.77.217.135,12,Organic real-time product,1366,whiteboard,0,0
2013-07-02,44,170.253.63.237,2,Compatible multi-state alliance,1280,repurpose,0,0
2013-07-10,25,33.102.164.220,9,Customizable holistic portal,1536,engineer,0,0
2013-07-01,62,56.211.50.48,18,Managed stable productivity,1366,integrate,0,0
2013-07-20,10,190.198.250.25,14,Reactive holistic concept,1536,leverage,0,0
2013-07-27,10,19.13.151.24,11,Mandatory static orchestration,1366,e-enable,0,0
2013-07-29,62,164.168.31.115,6,Ameliorated optimal software,1920,exploit,1,0
2013-07-23,62,174.249.52.201,2,Networked didactic portal,1366,orchestrate,0,0
2013-07-27,99,199.0.204.220,16,Integrated actuating neural-net,1536,enhance,1,0
2013-07-10,62,180.21.124.38,16,Right-sized asymmetric budgetary management,1366,drive,0,0
2013-07-29,62,92.175.160.139,3,Inverse motivating forecast,1920,morph,0,0
2013-07-17,25,3.128.239.148,5,Customer-focused zero tolerance policy,1440,reinvent,0,0
2013-07-04,10,121.160.199.216,2,Versatile human-resource parallelism,1366,disintermediate,0,0
2013-07-30,62,167.79.172.206,12,User-friendly incremental migration,1440,integrate,0,0
2013-07-03,44,101.146.146.145,17,Open-source asynchronous Internet solution,1366,iterate,0,0
2013-07-07,62,162.253.187.252,17,,1920,embrace,0,0
2013-07-16,10,201.104.144.17,17,Future-proofed 5thgeneration Internet solution,1366,implement,0,0
2013-07-07,10,88.80.62.54,16,,1366,utilize,0,0
2013-07-04,10,27.125.128.169,4,Programmable radical complexity,1536,cultivate,0,0
2013-07-28,25,88.20.212.70,17,Reverse-engineered 24hour service-desk,1536,innovate,0,0
2013-07-29,25,185.15.139.203,9,,1536,grow,0,0
2013-07-01,62,69.59.130.12,12,Secured background benchmark,1536,enhance,0,0
2013-07-30,25,3.66.115.121,2,Future-proofed holistic help-desk,1280,exploit,0,0
2013-07-04,25,215.186.41.76,10,,1366,deliver,0,0
2013-07-13,10,5.32.53.232,16,,1366,synergize,0,0
2013-07-11,99,53.180.166.112,5,Enhanced zero tolerance definition,1536,enhance,0,0
2013-07-01,25,163.7.55.23,11,,1440,target,0,0
2013-07-19,62,130.42.181.115,15,Total full-range system engine,1366,transform,0,0
2013-07-23,25,156.51.106.152,2,Visionary heuristic Graphical User Interface,1280,orchestrate,0,0
2013-07-17,25,81.12.99.51,14,Multi-tiered executive task-force,1280,leverage,0,0
2013-07-19,10,59.20.58.11,6,Object-based context-sensitive software,1366,deliver,0,0
2013-07-09,62,219.27.225.135,13,,1440,architect,0,0
2013-07-11,99,222.102.188.165,8,Reduced didactic knowledge user,1440,seize,0,0
2013-07-24,10,3.128.239.148,14,,1366,generate,0,0
2013-07-17,62,38.30.108.229,14,Robust fresh-thinking process improvement,1366,aggregate,0,0
2013-07-07,62,78.240.74.113,9,Seamless coherent system engine,1536,re-contextualize,0,0
2013-07-30,10,162.218.103.254,17,Persistent responsive system engine,1536,monetize,0,0
2013-07-25,10,160.139.113.175,2,Front-line leadingedge policy,1440,synthesize,0,0
2013-07-25,10,68.1.242.53,18,Seamless zero-defect initiative,1440,enable,0,1
2013-07-05,10,151.126.144.239,11,Customizable upward-trending extranet,1920,synergize,0,0
2013-07-10,62,150.218.79.236,7,,1440,disintermediate,0,0
2013-07-23,10,123.158.251.5,6,Robust holistic core,1366,redefine,0,0
2013-07-04,10,47.151.127.157,15,Vision-oriented systematic benchmark,1366,incentivize,0,0
2013-07-04,10,13.230.177.79,8,Monitored multi-tasking concept,1920,brand,0,0
2013-07-02,62,9.212.240.63,15,Customer-focused needs-based system engine,1440,expedite,0,1
2013-07-18,99,65.130.227.59,2,Synergized multi-tasking instruction set,1440,architect,0,0
2013-07-01,99,166.51.111.6,15,Integrated client-driven ability,1366,embrace,0,0
2013-07-26,44,42.181.142.210,8,Managed discrete open architecture,1280,orchestrate,1,0
2013-07-10,62,104.114.58.254,7,Automated coherent knowledge user,1920,harness,0,0
2013-07-20,62,124.122.177.206,18,Inverse bandwidth-monitored frame,1280,grow,0,0
2013-07-29,44,54.109.113.124,3,,1920,reinvent,0,0
2013-07-13,25,93.94.211.80,17,Intuitive high-level protocol,1440,streamline,0,0
2013-07-28,44,128.135.12.58,1,Multi-layered bottom-line knowledgebase,1366,orchestrate,0,0
2013-07-05,99,182.193.180.54,18,Intuitive 24/7 monitoring,1280,streamline,0,0
2013-07-02,10,149.248.248.83,11,Switchable 3rdgeneration hub,1440,streamline,0,0
2013-07-20,62,218.39.236.7,18,Digitized web-enabled groupware,1920,enhance,0,0
2013-07-19,25,34.96.124.81,18,Self-enabling next generation firmware,1440,synthesize,0,0
2013-07-14,25,7.7.241.123,2,Profit-focused neutral capacity,1920,enable,0,0
2013-07-05,25,105.63.100.42,10,Stand-alone mission-critical model,1366,deploy,0,0
2013-07-29,10,116.245.221.135,12,Diverse multi-state workforce,1536,monetize,0,0
2013-07-31,44,73.240.223.171,18,Multi-channeled multimedia process improvement,1536,synthesize,1,0
2013-07-12,25,202.99.93.238,1,Business-focused logistical neural-net,1920,maximize,0,0
2013-07-14,10,179.92.112.131,2,Customer-focused stable policy,1536,syndicate,0,1
2013-07-28,25,39.89.126.215,16,Open-architected multi-state parallelism,1920,generate,1,0
2013-07-25,44,114.203.87.120,18,Robust leadingedge framework,1366,maximize,0,0
2013-07-19,10,82.13.50.48,15,Compatible hybrid approach,1536,benchmark,0,0
2013-07-30,10,186.241.56.15,3,Managed optimizing function,1280,drive,0,0
2013-07-21,99,32.246.91.122,1,Decentralized neutral success,1920,aggregate,1,0
2013-07-02,10,214.107.3.243,14,Diverse uniform info-mediaries,1280,benchmark,0,0
2013-07-27,10,1.13.16.41,15,Up-sized foreground neural-net,1536,innovate,0,0
2013-07-05,99,146.141.62.42,5,Synergistic systemic neural-net,1920,innovate,0,1
2013-07-04,99,62.191.173.49,15,Compatible 24/7 hierarchy,1366,strategize,0,0
2013-07-11,25,83.204.77.86,13,,1536,deploy,0,0
2013-07-21,10,64.18.130.56,19,,1536,incentivize,1,0
2013-07-06,62,101.132.247.216,14,Ergonomic tertiary attitude,1366,monetize,0,0
2013-07-18,99,91.186.184.152,19,Automated interactive initiative,1920,empower,0,0
2013-07-23,62,29.156.243.244,12,Diverse global synergy,1536,revolutionize,0,0
2013-07-21,99,72.219.126.83,7,Total web-enabled projection,1920,orchestrate,0,0
2013-07-06,44,119.24.189.180,19,,1920,redefine,0,0
2013-07-22,25,65.251.235.217,17,Down-sized regional success,1440,engage,0,0
2013-07-29,99,84.90.236.119,8,Implemented coherent policy,1440,streamline,0,0
2013-07-14,25,139.217.41.214,4,Inverse bifurcated Graphical User Interface,1440,orchestrate,0,0
2013-07-02,62,125.76.181.177,3,Intuitive modular monitoring,1280,strategize,0,0
2013-07-09,10,115.236.47.175,9,Inverse systematic analyzer,1920,deploy,0,0
2013-07-10,25,21.20.107.147,14,Future-proofed disintermediate emulation,1440,transition,0,0
2013-07-03,10,159.184.99.96,1,Function-based static interface,1920,evolve,0,0
2013-07-18,44,176.165.35.163,19,Persevering empowering concept,1440,matrix,0,0
2013-07-10,62,23.99.114.47,4,Enhanced upward-trending parallelism,1366,harness,0,0
2013-07-26,44,16.67.191.70,2,Multi-layered multimedia portal,1536,revolutionize,0,0
2013-07-13,62,97.174.112.206,17,,1920,morph,0,0
2013-07-01,44,157.212.128.46,6,Optional national Internet solution,1366,empower,0,0
2013-07-23,10,11.129.240.148,9,Multi-channeled value-added infrastructure,1366,extend,0,1
2013-07-05,44,16.88.214.99,14,Cross-group leadingedge strategy,1536,grow,0,0
2013-07-25,25,139.154.84.152,14,,1536,grow,0,0
2013-07-14,62,215.132.28.141,9,Virtual zero administration paradigm,1920,strategize,0,1
2013-07-17,25,167.42.113.51,3,,1280,deploy,0,0
2013-07-25,62,40.42.10.74,6,Expanded interactive projection,1920,syndicate,0,0
2013-07-01,62,180.218.16.0,16,Devolved composite hierarchy,1440,integrate,0,0
2013-07-31,10,74.168.118.75,13,De-engineered demand-driven collaboration,1536,integrate,0,0
2013-07-07,25,16.88.214.99,19,,1280,matrix,0,0
2013-07-10,62,84.90.236.119,17,,1536,e-enable,0,0
2013-07-27,25,222.40.99.29,14,Fully-configurable next generation middleware,1536,innovate,0,0
2013-07-11,44,1.159.139.230,18,Visionary homogeneous open architecture,1366,engineer,0,0
2013-07-07,25,75.244.139.52,17,Front-line fault-tolerant data-warehouse,1440,harness,0,0
2013-07-23,25,165.156.215.208,18,Adaptive mission-critical encoding,1280,aggregate,0,0
2013-07-30,62,215.61.118.60,4,User-centric optimal challenge,1280,exploit,0,0
2013-07-04,25,93.185.35.226,3,Extended client-server ability,1280,aggregate,0,0
2013-07-07,10,16.118.255.0,18,Triple-buffered high-level Graphic Interface,1920,transform,1,0
2013-07-06,44,108.198.2.225,8,Team-oriented system-worthy middleware,1440,synergize,0,0
2013-07-05,62,33.18.255.199,13,Triple-buffered impactful toolset,1920,architect,0,0
